case_label,state_label,state_voltage,frame_index,time_ms,frame_name,vapor_area_fraction,active_length_fraction,predicted_instances
5gs_22C,30,30.0,35,11.666666666666666,192.168.0.10_C001H001S0001000036.bmp,0.04153180803571429,0.3466796875,207
5gs_22C,30,30.0,36,12.0,192.168.0.10_C001H001S0001000037.bmp,0.043694196428571426,0.35546875,208
5gs_22C,30,30.0,37,12.333333333333334,192.168.0.10_C001H001S0001000038.bmp,0.04501953125,0.349609375,216
5gs_22C,30,30.0,38,12.666666666666666,192.168.0.10_C001H001S0001000039.bmp,0.04259207589285714,0.345703125,209
5gs_22C,30,30.0,39,13.0,192.168.0.10_C001H001S0001000040.bmp,0.044656808035714285,0.3486328125,212
5gs_22C,30,30.0,40,13.333333333333334,192.168.0.10_C001H001S0001000041.bmp,0.043722098214285715,0.3505859375,214
5gs_22C,30,30.0,41,13.666666666666666,192.168.0.10_C001H001S0001000042.bmp,0.04107142857142857,0.33984375,205
5gs_22C,30,30.0,42,14.0,192.168.0.10_C001H001S0001000043.bmp,0.041336495535714286,0.322265625,209
5gs_22C,30,30.0,43,14.333333333333334,192.168.0.10_C001H001S0001000044.bmp,0.04158761160714286,0.3447265625,212
5gs_22C,30,30.0,44,14.666666666666666,192.168.0.10_C001H001S0001000045.bmp,0.04541015625,0.3515625,205
5gs_22C,30,30.0,45,15.0,192.168.0.10_C001H001S0001000046.bmp,0.041727120535714285,0.3388671875,198
5gs_22C,30,30.0,46,15.333333333333334,192.168.0.10_C001H001S0001000047.bmp,0.041280691964285715,0.326171875,197
5gs_22C,30,30.0,47,15.666666666666666,192.168.0.10_C001H001S0001000048.bmp,0.04261997767857143,0.3330078125,213
5gs_22C,30,30.0,48,16.0,192.168.0.10_C001H001S0001000049.bmp,0.041252790178571426,0.3369140625,199
5gs_22C,30,30.0,49,16.333333333333332,192.168.0.10_C001H001S0001000050.bmp,0.04384765625,0.3427734375,210
5gs_22C,30,30.0,50,16.666666666666668,192.168.0.10_C001H001S0001000051.bmp,0.041741071428571426,0.3310546875,218
5gs_22C,30,30.0,51,17.0,192.168.0.10_C001H001S0001000052.bmp,0.047181919642857145,0.3427734375,212
5gs_22C,30,30.0,52,17.333333333333332,192.168.0.10_C001H001S0001000053.bmp,0.04267578125,0.33984375,210
5gs_22C,30,30.0,53,17.666666666666668,192.168.0.10_C001H001S0001000054.bmp,0.04434988839285714,0.3154296875,205
5gs_22C,30,30.0,54,18.0,192.168.0.10_C001H001S0001000055.bmp,0.044210379464285715,0.32421875,204
5gs_22C,30,30.0,55,18.333333333333332,192.168.0.10_C001H001S0001000056.bmp,0.04111328125,0.30859375,191
5gs_22C,30,30.0,56,18.666666666666668,192.168.0.10_C001H001S0001000057.bmp,0.0390625,0.3076171875,198
5gs_22C,30,30.0,57,19.0,192.168.0.10_C001H001S0001000058.bmp,0.039676339285714284,0.3173828125,204
5gs_22C,30,30.0,58,19.333333333333332,192.168.0.10_C001H001S0001000059.bmp,0.03851841517857143,0.3271484375,196
5gs_22C,30,30.0,59,19.666666666666668,192.168.0.10_C001H001S0001000060.bmp,0.03724888392857143,0.31640625,190
5gs_22C,30,30.0,60,20.0,192.168.0.10_C001H001S0001000061.bmp,0.039676339285714284,0.337890625,196
5gs_22C,30,30.0,61,20.333333333333332,192.168.0.10_C001H001S0001000062.bmp,0.043624441964285714,0.34375,201
5gs_22C,30,30.0,62,20.666666666666668,192.168.0.10_C001H001S0001000063.bmp,0.03995535714285714,0.3388671875,208
5gs_22C,30,30.0,63,21.0,192.168.0.10_C001H001S0001000064.bmp,0.04066685267857143,0.3369140625,214
5gs_22C,30,30.0,64,21.333333333333332,192.168.0.10_C001H001S0001000065.bmp,0.040834263392857145,0.3310546875,194
5gs_22C,30,30.0,65,21.666666666666668,192.168.0.10_C001H001S0001000066.bmp,0.04398716517857143,0.3193359375,212
5gs_22C,30,30.0,66,22.0,192.168.0.10_C001H001S0001000067.bmp,0.045172991071428574,0.330078125,211
5gs_22C,30,30.0,67,22.333333333333332,192.168.0.10_C001H001S0001000068.bmp,0.04302455357142857,0.32421875,210
5gs_22C,30,30.0,68,22.666666666666668,192.168.0.10_C001H001S0001000069.bmp,0.038936941964285716,0.32421875,199
5gs_22C,30,30.0,69,23.0,192.168.0.10_C001H001S0001000070.bmp,0.038936941964285716,0.322265625,209
5gs_22C,30,30.0,70,23.333333333333332,192.168.0.10_C001H001S0001000071.bmp,0.04012276785714286,0.3193359375,208
5gs_22C,30,30.0,71,23.666666666666668,192.168.0.10_C001H001S0001000072.bmp,0.041238839285714285,0.3154296875,203
5gs_22C,30,30.0,72,24.0,192.168.0.10_C001H001S0001000073.bmp,0.03952287946428571,0.322265625,199
5gs_22C,30,30.0,73,24.333333333333332,192.168.0.10_C001H001S0001000074.bmp,0.04058314732142857,0.322265625,198
5gs_22C,30,30.0,74,24.666666666666668,192.168.0.10_C001H001S0001000075.bmp,0.043247767857142856,0.345703125,207
5gs_22C,30,30.0,75,25.0,192.168.0.10_C001H001S0001000076.bmp,0.0423828125,0.3310546875,208
5gs_22C,30,30.0,76,25.333333333333332,192.168.0.10_C001H001S0001000077.bmp,0.03752790178571429,0.3095703125,201
5gs_22C,30,30.0,77,25.666666666666668,192.168.0.10_C001H001S0001000078.bmp,0.04017857142857143,0.337890625,225
5gs_22C,30,30.0,78,26.0,192.168.0.10_C001H001S0001000079.bmp,0.042299107142857145,0.34375,199
5gs_22C,30,30.0,79,26.333333333333332,192.168.0.10_C001H001S0001000080.bmp,0.041266741071428574,0.3359375,211
5gs_22C,30,30.0,80,26.666666666666668,192.168.0.10_C001H001S0001000081.bmp,0.041727120535714285,0.333984375,207
5gs_22C,30,30.0,81,27.0,192.168.0.10_C001H001S0001000082.bmp,0.04250837053571429,0.33203125,202
5gs_22C,30,30.0,82,27.333333333333332,192.168.0.10_C001H001S0001000083.bmp,0.04116908482142857,0.3193359375,193
5gs_22C,30,30.0,83,27.666666666666668,192.168.0.10_C001H001S0001000084.bmp,0.041336495535714286,0.330078125,195
5gs_22C,30,30.0,84,28.0,192.168.0.10_C001H001S0001000085.bmp,0.040792410714285715,0.328125,192
5gs_22C,30,30.0,85,28.333333333333332,192.168.0.10_C001H001S0001000086.bmp,0.04112723214285714,0.3291015625,193
5gs_22C,30,30.0,86,28.666666666666668,192.168.0.10_C001H001S0001000087.bmp,0.04139229910714286,0.3251953125,203
5gs_22C,30,30.0,87,29.0,192.168.0.10_C001H001S0001000088.bmp,0.04086216517857143,0.3291015625,204
5gs_22C,30,30.0,88,29.333333333333332,192.168.0.10_C001H001S0001000089.bmp,0.039369419642857145,0.3212890625,198
5gs_22C,30,30.0,89,29.666666666666668,192.168.0.10_C001H001S0001000090.bmp,0.03575613839285714,0.2978515625,185
5gs_22C,30,30.0,90,30.0,192.168.0.10_C001H001S0001000091.bmp,0.037430245535714286,0.314453125,193
5gs_22C,30,30.0,91,30.333333333333332,192.168.0.10_C001H001S0001000092.bmp,0.0337890625,0.294921875,184
5gs_22C,30,30.0,92,30.666666666666668,192.168.0.10_C001H001S0001000093.bmp,0.03717912946428571,0.3037109375,193
5gs_22C,30,30.0,93,31.0,192.168.0.10_C001H001S0001000094.bmp,0.0390625,0.3193359375,194
5gs_22C,30,30.0,94,31.333333333333332,192.168.0.10_C001H001S0001000095.bmp,0.039773995535714285,0.318359375,194
5gs_22C,30,30.0,95,31.666666666666668,192.168.0.10_C001H001S0001000096.bmp,0.03812779017857143,0.314453125,182
5gs_22C,30,30.0,96,32.0,192.168.0.10_C001H001S0001000097.bmp,0.04289899553571429,0.3486328125,212
5gs_22C,30,30.0,97,32.333333333333336,192.168.0.10_C001H001S0001000098.bmp,0.040848214285714286,0.3408203125,200
5gs_22C,30,30.0,98,32.666666666666664,192.168.0.10_C001H001S0001000099.bmp,0.040220424107142855,0.318359375,192
5gs_22C,30,30.0,99,33.0,192.168.0.10_C001H001S0001000100.bmp,0.039243861607142855,0.3125,187
5gs_22C,30,30.0,100,33.333333333333336,192.168.0.10_C001H001S0001000101.bmp,0.038392857142857145,0.30859375,180
5gs_22C,30,30.0,101,33.666666666666664,192.168.0.10_C001H001S0001000102.bmp,0.03895089285714286,0.3076171875,184
5gs_22C,30,30.0,102,34.0,192.168.0.10_C001H001S0001000103.bmp,0.03754185267857143,0.298828125,179
